26.20746,81.253258
21.230005,72.900902
26.850262,75.761726
20.401421,85.842865
24.646944,73.694824
17.4366,78.521362
21.902008,77.907822
27.156118,78.402428
12.973864,77.713768
24.194187,86.304192
19.059984,72.889999
20.289898,85.810219
22.270041,73.149727
20.202372,85.868217
30.845461,75.886803
20.344744,85.803818
11.634618,78.123848
17.630222,78.484215
26.130026,85.892578
19.174959,77.319305
28.66177,77.425415
23.196329,79.948296
18.517454,73.861244
25.513687,86.480019
17.689329,75.303101
21.128143,79.125618
22.45153,88.399818
20.264774,73.508148
23.080135,72.572174
22.835373,88.360992
29.280394,78.831718
9.907271,78.094429
26.90366,78.514259
19.062054,72.883438
11.235264,78.858414
15.346634,76.151489
29.692122,77.680321
25.883467,78.32785
28.341639,77.325348
26.879129,81.040222
21.221901,72.900063
15.349241,75.110558
21.155722,79.094162
28.503962,77.301826
15.345651,75.117004
22.700346,88.374535
16.74412,77.979477
29.338751,76.295883
11.076375,77.002983
8.704419,77.71373
18.566526,73.912239
9.742051,77.284348
21.103676,81.496544
17.696905,83.114456
17.39213,78.428604
23.068586,72.653595
12.94524,77.622826
25.763325,82.719879
26.299276,81.971207
28.559238,77.293312
23.792542,72.635262
13.025689,77.644119
13.025402,77.644302
28.609674,77.089539
26.299938,73.013405
26.202232,78.157845
29.531151,78.342934
26.245176,78.211517
17.735182,83.301376
13.028005,77.639969
18.984575,75.757202
19.305601,72.859375
9.933491,78.127579
28.602983,77.078239
19.028082,72.844902
21.109221,79.057442
28.843233,78.73912
17.33584,78.465958
22.700949,75.858482
25.379194,81.877068
25.83547,72.244148
21.774109,78.754707
25.609688,85.118111
30.119858,78.303131
18.477091,73.890686
17.345316,78.459923
22.77129,88.395699
24.924376,86.220612
12.837754,79.70343
25.454666,83.093842
8.299226,77.202614
25.147743,75.862839
22.714808,71.628769
27.194145,77.973228
24.071531,75.059654
23.717396,92.718117
28.405382,76.952461
26.781536,83.397636
28.497511,77.240585
29.83984,77.918175
22.773596,73.613884
27.16354,78.385643
21.236977,81.634331
16.670483,74.216423
19.114424,72.867943
12.968997,77.720886
27.941439,77.008942
19.208258,72.961014
26.124815,85.353676
24.474503,82.987785
24.394129,77.524681
25.13739,75.830879
12.800494,77.713615
12.97194,77.532745
22.744614,75.890427
23.2306,87.075226
12.925453,77.546761
29.009857,77.744133
25.54677,84.667526
17.032101,81.7939
28.636944,77.052849
19.890022,75.305504
18.550985,73.934982
16.052683,79.740021
23.026352,72.581902
18.556032,73.877495
27.206295,78.02739
28.73473,77.004173
25.593819,85.16053
31.535049,75.91011
25.448093,81.867058
26.351498,83.343399
18.489759,73.820297
13.116018,80.231667
28.523951,77.40995
29.95948,76.865005
26.460005,74.629799
26.458269,74.638405
28.647284,77.202835
26.371571,83.469711
28.609013,76.985451
31.315046,75.645538
18.411379,76.551811
11.33282,77.724464
28.395403,77.315292
19.206821,73.202995
17.427999,78.53849
21.15848,79.095932
19.103491,72.930786
21.221901,72.900063
22.723703,88.381622
22.864773,88.363258
27.199755,73.741013
27.229446,78.007179
25.558577,84.672592
29.27692,77.742348
17.327404,78.521362
17.331709,78.529747
18.58712,73.813034
26.323757,89.450188
22.834177,86.219185
23.054422,72.570023
12.310266,76.647987
18.592562,73.788132
26.884535,80.994736
26.722151,83.366249
28.701616,77.048088
17.073072,78.210449
29.122923,75.699387
23.23,87.078003
25.145596,85.202698
20.693438,77.003197
30.153292,78.986504
27.91011,78.054649
24.864614,74.616852
28.548244,77.288719
18.607235,73.769249
13.059039,77.463959
26.467884,84.444649
22.517618,88.384048
19.97488,76.785637
28.76635,77.285294
28.510918,77.175064
18.536207,73.893974
28.062428,76.105087
23.44425,87.451111
11.218044,75.881927
28.549507,77.203613
19.009773,72.901756
19.212009,72.861557
21.220821,72.884438
13.022119,77.593231
13.019318,77.595718
28.429411,77.312271
21.288954,81.555389
26.901875,75.738869
21.819508,76.366623
22.578005,88.358536
28.612646,77.331009
29.962667,77.552727
22.910748,88.389893
13.041007,80.199432
17.694113,74.000916
11.351302,77.738434
22.674788,88.347237
19.135532,77.32383
28.406277,77.295822
27.399679,80.11927
24.646311,77.316887
10.452986,77.517242
28.816015,78.771858
25.475416,80.344963
26.756035,83.424019
18.172821,76.03801
21.959015,70.800842
26.107294,85.358841
20.888765,74.771164
12.967183,77.680382
28.55658,77.014702
23.903416,83.115692
28.624535,77.104065
17.390654,77.834694
11.267495,75.77282
28.700939,77.272102
11.279343,75.784348
21.265884,72.951202
11.597591,75.593025
21.175398,79.651016
23.645163,88.12899
20.704458,77.000114
26.896267,83.9804
22.240862,88.378754
28.993757,77.682243
14.411602,79.957672
21.127951,73.103119
19.909174,73.225578
19.907251,73.229721
16.515804,80.63398
9.884512,78.052353
26.36832,84.400032
21.192572,72.799736
21.699881,72.993675
20.26108,75.133263
25.883163,86.613335
28.663649,77.452271
10.794356,79.152161
29.967157,77.552391
16.305141,80.4403
15.842956,74.517593
15.84849,74.519058
10.76478,79.111809
26.441172,80.318527
21.194984,72.885963
24.793182,85.003525
11.279343,75.784348
8.165975,77.445312
8.145766,77.428604
9.179168,77.873825
23.831814,79.435226
24.811365,92.796753
23.259977,87.87632
28.702398,77.220932
17.711826,83.196381
24.236986,92.676147
19.312681,84.804306
26.737024,77.026207
17.960342,79.593246
23.801523,86.425964
10.660207,76.996727
19.426611,72.813583
16.694265,78.91008
20.538774,78.831268
13.084411,80.281616
22.846764,88.367058
21.647655,88.076469
25.611723,85.04673
34.035198,74.817482
17.494944,78.399734
22.297983,70.824631
28.628454,77.376945
22.487022,88.387131
26.233717,78.18779
23.899002,87.538818
27.140041,83.550888
26.401413,80.302307
26.134132,87.448013
28.575327,77.223526
12.90688,77.552177
12.926159,77.605797
13.035781,77.597008
13.171509,77.63533
12.977439,77.570839
13.027966,77.540916
12.937803,77.483101
12.961025,77.512688
17.357674,78.461906
10.023286,76.311371
19.855619,75.380325
28.638754,77.073807
23.046453,72.560043
23.110266,72.59169
17.460293,78.557838
20.021883,73.849785
22.291061,73.243126
20.234053,85.816391
15.596698,73.813065
17.354765,78.51252
26.654217,73.498299
20.908331,70.358711
14.46267,78.823837
9.936811,76.323204
26.878786,75.784187
28.463531,77.07695
11.217669,78.162872
19.046707,73.08078
23.239769,69.669014
26.86241,81.020348
25.341543,74.655357
17.440081,78.348915
18.466921,73.826561
18.444799,73.809181
31.626261,74.789291
17.356298,78.448547
9.957396,76.342911
24.58176,76.165329
26.891129,76.332848
22.290136,70.810135
28.670048,77.181854
28.562492,77.219406
22.731457,75.914391
26.50474,78.005814
13.12462,80.193176
17.357361,78.511192
28.07062,80.486359
19.016426,73.010269
27.282644,84.599503
26.84852,75.787766
28.549587,77.180496
8.159477,77.353973
15.286691,73.96978
23.459316,75.062576
11.338637,77.731224
28.653933,77.445244
21.106831,79.065918
29.995493,75.394318
25.027067,84.885452
16.669649,74.237007
18.65089,73.778496
28.620749,77.203354
13.019144,77.646454
25.649021,87.142052
23.028555,72.566948
21.184973,72.856926
19.085649,72.908218
27.904745,78.026436
19.46291,72.776001
28.807949,78.770325
28.493814,77.160629
22.100241,82.146889
26.714718,88.433372
25.057747,88.134972
10.905185,77.000351
27.160357,78.054062
18.3923,76.582321
18.404455,76.590057
23.006741,72.596245
18.500895,73.839165
27.879303,78.075546
28.717163,77.157906
12.890294,77.61866
12.967507,77.70945
20.932762,77.76915
20.932142,77.746864
30.768398,76.75325
19.366636,72.816101
28.605511,77.376076
17.987816,79.625053
17.421736,78.512314
22.293842,73.216766
23.036406,72.561066
32.39032,75.518204
20.063187,78.958031
32.741238,74.873344
28.699774,77.138596
22.594044,88.385956
26.846012,80.941322
23.013054,72.562515
19.032801,72.896355
24.775,82.089996
28.855574,77.090332
27.182396,78.039871
28.530846,77.108749
23.058451,72.645699
28.292063,76.851814
30.729311,76.694687
23.310863,85.307159
19.047321,73.069908
11.020522,76.966698
19.981485,73.80294
23.38125,72.551537
23.15279,79.947327
12.329091,76.659714
19.286274,73.064102
12.970923,77.576317
16.867798,74.572609
12.959791,77.528976
12.834982,79.70385
16.699011,74.220757
26.929331,81.197067
25.62278,85.128548
28.632141,77.138855
19.858644,75.355797
26.468395,82.691544
23.104681,72.602852
17.550219,78.335861
11.956956,79.820572
12.988618,77.538284
19.051493,73.014992
28.761915,77.139069
19.208258,72.961014
18.652252,73.741905
19.223276,73.098938
24.585646,73.67585
27.213606,78.031471
10.786621,79.138565
28.719646,77.174065
16.499725,80.656067
12.942004,77.608307
13.813026,75.705162
30.860659,75.852669
29.819033,76.389435
11.010286,76.990662
19.198675,72.994644
8.736721,77.752357
29.139343,76.702637
25.383047,88.016739
20.348515,76.262573
20.533703,76.183929
26.492607,80.301811
18.501059,73.862686
30.734627,79.066895
19.016804,73.096458
26.128012,85.36142
17.366859,78.449333
29.943928,77.540581
19.140718,72.923943
19.216101,72.848755
13.010948,77.609467
13.003062,77.564293
19.217907,72.847084
22.329714,73.064514
25.108763,83.016296
22.555132,88.379776
31.378847,77.008324
18.46162,73.850533
23.821827,79.428894
17.441378,78.490822
13.071954,80.211266
12.965363,80.201653
12.284066,76.628807
28.662876,77.343407
11.74679,75.494316
26.843037,75.773483
17.464064,78.473976
25.326876,74.613693
26.427971,80.296242
13.018031,80.241096
28.692537,77.088425
28.788055,76.122574
28.536673,77.259552
13.036464,77.576759
19.157934,72.993477
26.17,90.620003
26.128725,90.615677
12.917143,80.192352
26.806683,75.81073
22.764351,75.891151
23.049736,72.511726
26.736624,77.034431
13.048472,80.17749
23.030357,72.517845
26.883301,80.983299
28.641485,77.371384
17.628536,75.914803
30.932747,75.837418
22.302227,73.171631
21.190109,72.813934
23.17926,77.454422
22.556,72.950996
19.136326,72.82766
25.615042,85.126984
17.433865,78.523125
27.171347,78.016685
28.430943,77.131432
23.63438,85.526421
28.563286,77.191154
19.102512,72.845367
22.99617,72.599586
13.064262,80.283791
12.900836,77.669907
28.636589,77.274315
11.385917,78.013832
25.567938,90.224464
21.937288,87.776337
34.298676,74.470146
29.396534,76.962662
19.190956,72.978828
28.007235,73.317078
20.003805,73.760559
25.503117,87.36618
10.79319,78.686676
22.79084,75.894058
26.307793,87.776337
13.044403,80.251648
25.927673,80.826889
13.01841,80.223068
20.894115,75.227486
19.99744,73.721283
12.862374,77.58773
12.943882,77.609222
11.009958,76.971504
26.900333,75.773911
23.029661,72.61216
22.709221,75.902046
30.293461,78.524094
12.304202,76.632607
34.07655,74.774666
15.757119,78.089439
28.737324,77.090981
26.105259,87.954308
19.174673,72.943108
23.084591,72.588501
26.22337,72.998917
25.162998,75.845322
11.671406,78.13221
23.397568,84.718498
19.02301,72.859352
33.082806,74.833313
18.778294,84.093651
16.721455,74.231575
26.822845,82.763443
28.672064,77.193459
20.819277,85.384933
19.85087,82.877151
17.10309,81.542862
13.021233,77.565781
28.627926,79.804176
18.932245,72.826439
16.736004,74.604118
19.016439,72.829422
18.914042,72.821693
25.89426,81.939079
12.938482,77.747711
22.622389,88.452339
